Gene ID	Locus Tag	Gene Product Name	Genome ID	Genome Name	Batch1	Gene Symbol	GenBank Accession	Chromosome	Start Coord	End Coord	Strand	DNA Sequence Length (bp)	Amino Acid Sequence Length (aa)	Locus Type	Is Pseudogene	Is Partial Gene	Add Date	Is Public	Sequencing Status	Transmembrane Helices	Signal Peptides	Scaffold ID	Scaffold External Accession	Scaffold Name	Scaffold Length (bp)	Scaffold GC %	Scaffold Read Depth	COG	Pfam	Tigrfam	SMART	SUPERFam	CATH FunFam	Enzyme	KO	IMG Term	MyIMG (self)	MyIMG (group)	MyIMG (public)	Alternative Contact Email	Alternative Contact Name	Alternative2 Contact Emails	Alternative2 Contact Names	Contact Email	Contact Name	Award DOI	Funding Program	Funding Year	Is Published	PMO Project ID	Pubmed ID	GenBank Anomalous Assembly	Genbank Anomalous Reason	NCBI Assembly Accession	NCBI Bioproject Accession	NCBI Biosample Accession	NCBI GenBank ID	Sequencing Depth	Sequencing Method	Sequencing Quality	Sequencing Status	Sequencing Strategy	Ecosystem	Ecosystem Category	Ecosystem Subtype	Ecosystem Type	Specific Ecosystem	Biotic Relationships	Cell Arrangement	Cell Shape	Culture Type	Cultured	Diseases	Energy Source	Gram Staining	Metabolism	Motility	Oxygen Requirement	Phenotype	Relevance	Sporulation	Temperature Range	Type Strain	Uncultured Type	Altitude In Meters	Chlorophyll Concentration	Depth In Meters	Elevation In Meters	Geographic Location	Habitat	Isolation	Isolation Country	Latitude	Longhurst Code	Longhurst Description	Longitude	Nitrate Concentration	Oxygen Concentration	pH	Pressure	Salinity	Salinity Concentration	Sample Collection Date	Sample Collection Temperature	Subsurface In Meters	HMP ID	Hospital Visits	Host Gender	Host Name	Medical Record Number	Sample Body Site	Sample Body Subsite	Proportal Ecotype	Proportal Isolation	Proportal Ocean	Proportal Station	Proportal WOA Dissolved Oxygen	Proportal WOA Nitrate	Proportal WOA Phosphate	Proportal WOA Salinity	Proportal WOA Silicate	Proportal WOA Temperature	
3001941800	Ga0579024_01_1035466_1037118	methyl-coenzyme M reductase alpha subunit	3001940787	Methanobacterium alkalithermotolerans MethCAN	6				1035466	1037118	-	1653	550	CDS	No		2023-01-23	Yes	Finished			3001940787	Ga0579024_01	Ga0579024_01	2187077	36.35	1	COG4058===Methyl coenzyme M reductase, alpha subunit===1085	pfam02745===MCR_alpha_N===488<<>>pfam02249===MCR_alpha===211	TIGR03256===methyl-coenzyme M reductase, alpha subunit		48081===Methyl-coenzyme M reductase alpha and beta chain C-terminal domain<<>>55088===Methyl-coenzyme M reductase subunits	3.90.390.10===Methyl-coenzyme M Reductase; Chain A, domain 1<<>>1.20.840.10===Methyl-coenzyme M reductase, alpha/beta subunit, C-terminal<<>>3.30.70.470===unclassified	EC:2.8.4.1===Coenzyme-B sulfoethylthiotransferase.	KO:K00399===mcrA===methyl-coenzyme M reductase alpha subunit [EC:2.8.4.1]											Yes		36260502	No	0	GCA_018141185.1	PRJNA626556	SAMN14689430	CP058560		Illumina HiSeq, Oxford Nanopore GridION	Level 6: Finished	Complete	Whole Genome Sequencing	Environmental	Aquatic	Warm (34-42C)	Thermal springs	Unclassified				Isolate	Yes					Nonmotile	Anaerobe	Alkaliphile	Environmental		Mesophile	Yes						New Caledonia: La Crouen spring, Canala		alkaline thermal spring	New Caledonia	-21.535167			165.889056			7.3-9.7		Halotolerant								0											0	0	0	0	0	0	
2509037835	Metfor_0874	methyl-coenzyme M reductase, alpha subunit	2508501105	Methanoregula formicica SMSP, DSM 22288	6				861940	863652	+	1713	570	CDS	No		2011-10-21	Yes	Finished			2508527214	Metfor_Contig51.1	Methanoregula formicicum SMSP : Metfor_Contig51.1	2820858	55.20	1	COG4058===Methyl coenzyme M reductase, alpha subunit===872	pfam02249===MCR_alpha===235.4<<>>pfam02745===MCR_alpha_N===488.3	TIGR03256===methyl-coenzyme M reductase, alpha subunit				EC:2.8.4.1===Coenzyme-B sulfoethylthiotransferase.	KO:K00399===mcrA===methyl-coenzyme M reductase alpha subunit [EC:2.8.4.1]					Wen-Tso Liu; Stephen Zinder	wtliu@illinois.edu	Wen-Tso Liu	10.46936/10.25585/60007318	CSP	2010	Yes	402815	25189582	No	0	GCA_000327485.1	PRJNA63567	SAMN02232038	CP003167		454 GS FLX Titanium, Illumina GAIIx	Level 6: Finished	Complete	Whole Genome Sequencing	Engineered	Bioreactor	Sludge	UASB (Upflow anaerobic sludge blanket)	Granular sludge			Rod-shaped	Isolate	Yes			Gram-		Nonmotile	Anaerobe		Biotechnological		Mesophile	Yes						Japan, Ehime, Saijo	Sludge, Wastewater	methanogenic sludge in a mesophilic upflow anaerobic sludge blanket (UASB) reactor used to treat a beer brewery effluent	Japan							7-7.6					30 C					0											0	0	0	0	0	0	
2509039570	Metfor_2609	methyl-coenzyme M reductase, alpha subunit	2508501105	Methanoregula formicica SMSP, DSM 22288	6				2552083	2553771	+	1689	562	CDS	No		2011-10-21	Yes	Finished			2508527214	Metfor_Contig51.1	Methanoregula formicicum SMSP : Metfor_Contig51.1	2820858	55.20	1	COG4058===Methyl coenzyme M reductase, alpha subunit===890	pfam02745===MCR_alpha_N===498.6<<>>pfam02249===MCR_alpha===235.8	TIGR03256===methyl-coenzyme M reductase, alpha subunit				EC:2.8.4.1===Coenzyme-B sulfoethylthiotransferase.	KO:K00399===mcrA===methyl-coenzyme M reductase alpha subunit [EC:2.8.4.1]					Wen-Tso Liu; Stephen Zinder	wtliu@illinois.edu	Wen-Tso Liu	10.46936/10.25585/60007318	CSP	2010	Yes	402815	25189582	No	0	GCA_000327485.1	PRJNA63567	SAMN02232038	CP003167		454 GS FLX Titanium, Illumina GAIIx	Level 6: Finished	Complete	Whole Genome Sequencing	Engineered	Bioreactor	Sludge	UASB (Upflow anaerobic sludge blanket)	Granular sludge			Rod-shaped	Isolate	Yes			Gram-		Nonmotile	Anaerobe		Biotechnological		Mesophile	Yes						Japan, Ehime, Saijo	Sludge, Wastewater	methanogenic sludge in a mesophilic upflow anaerobic sludge blanket (UASB) reactor used to treat a beer brewery effluent	Japan							7-7.6					30 C					0											0	0	0	0	0	0	
8102357326	Ga0347462_70_148469_150121	methyl-coenzyme M reductase alpha subunit	8102355018	Methanobrevibacter sp. NOE	6				148469	150121	-	1653	550	CDS	No		2024-04-22	Yes	Permanent Draft			8102355087	Ga0347462_70	Ga0347462_70	232730	25.67	1	COG4058===Methyl coenzyme M reductase, alpha subunit===1067.3	pfam02745===MCR_alpha_N===490.1<<>>pfam02249===MCR_alpha===215.9	TIGR03256===methyl-coenzyme M reductase, alpha subunit		48081===Methyl-coenzyme M reductase alpha and beta chain C-terminal domain<<>>55088===Methyl-coenzyme M reductase subunits	1.20.840.10===Methyl-coenzyme M reductase, alpha/beta subunit, C-terminal<<>>3.90.390.10===Methyl-coenzyme M Reductase; Chain A, domain 1<<>>3.30.70.470===unclassified	EC:2.8.4.1===Coenzyme-B sulfoethylthiotransferase.	KO:K00399===mcrA===methyl-coenzyme M reductase alpha subunit [EC:2.8.4.1]											No			No	0	GCA_003315655.1	PRJNA380999	SAMN06660698	NIZT00000000		Illumina HiSeq		Complete	Whole Genome Sequencing	Host-associated	Unclassified	Unclassified	Unclassified	Unclassified				Isolate	Yes								Evolution									Sweden		pooled single cells amplified by MDA	Sweden																	Nyctotherus ovalis											0	0	0	0	0	0	
637897753	Mhun_2148	methyl-coenzyme M reductase, alpha subunit (EC 2.8.4.1)	637000164	Methanospirillum hungatei JF-1	6		YP_503573		2424710	2426413	+	1704	567	CDS	No		2006-10-02	Yes	Finished			637000502	NC_007796	Methanospirillum hungatei JF-1: NC_007796	3544738	45.15		COG4058===Methyl coenzyme M reductase, alpha subunit===886	pfam02249===MCR_alpha===223.4<<>>pfam02745===MCR_alpha_N===503.7	TIGR03256===methyl-coenzyme M reductase, alpha subunit				EC:2.8.4.1===Coenzyme-B sulfoethylthiotransferase.	KO:K00399===mcrA===methyl-coenzyme M reductase alpha subunit [EC:2.8.4.1]					Michael McInerney	mcinerney@ou.edu	Michael McInerney		DOEM	2004	Yes	16757	26744606	No	0	GCA_000013445.1	PRJNA13015	SAMN02598287	CP000254	12x	Sanger	Level 6: Finished	Complete	Whole Genome Sequencing	Engineered	Wastewater	Unclassified	Unclassified	Unclassified	Free living	Chains, Singles	Curved-shaped	Isolate	Yes	None	Lithotroph	Gram-	Methanogen	Motile	Anaerobe		Biotechnological, Carbon cycle, Energy production	Nonsporulating	Mesophile	Yes						Sewage sludge	Mud, Sludge, Wastewater	Sewage sludge	USA												37 C					0											0	0	0	0	0	0	
8066301546	Ga0452665_17_71253_72908	methyl-coenzyme M reductase alpha subunit	8066300336	Methanothermobacter tenebrarum MCM B 1447	6				71253	72908	-	1656	551	CDS	No		2023-11-06	Yes	Permanent Draft			8066300352	Ga0452665_17	Ga0452665_17	213373	40.22	1	COG4058===Methyl coenzyme M reductase, alpha subunit===1093.9	pfam02249===MCR_alpha===208.6<<>>pfam02745===MCR_alpha_N===504.4	TIGR03256===methyl-coenzyme M reductase, alpha subunit		48081===Methyl-coenzyme M reductase alpha and beta chain C-terminal domain<<>>55088===Methyl-coenzyme M reductase subunits	1.20.840.10===Methyl-coenzyme M reductase, alpha/beta subunit, C-terminal<<>>3.30.70.470===unclassified<<>>3.90.390.10===Methyl-coenzyme M Reductase; Chain A, domain 1	EC:2.8.4.1===Coenzyme-B sulfoethylthiotransferase.	KO:K00399===mcrA===methyl-coenzyme M reductase alpha subunit [EC:2.8.4.1]											No			No	0	GCA_003264935.1	PRJNA476483	SAMN09435550	QLOE00000000		Illumina		Complete	Whole Genome Sequencing	Environmental	Aquatic	Unclassified	Unclassified	Unclassified				Isolate	Yes																	India:Ahmedabad		formation water	India																	0											0	0	0	0	0	0	
8066315956	Ga0609339_01_1393299_1394960	methyl-coenzyme M reductase alpha subunit	8066314433	Methanothermobacter marburgensis Marburg DSM 2133	6				1393299	1394960	-	1662	553	CDS	No		2023-11-06	Yes	Finished			8066314433	Ga0609339_01	Ga0609339_01	1634705	48.65	1	COG4058===Methyl coenzyme M reductase, alpha subunit===1160.8	pfam02745===MCR_alpha_N===483.2<<>>pfam02249===MCR_alpha===236.6	TIGR03256===methyl-coenzyme M reductase, alpha subunit		48081===Methyl-coenzyme M reductase alpha and beta chain C-terminal domain<<>>55088===Methyl-coenzyme M reductase subunits	3.90.390.10===Methyl-coenzyme M Reductase; Chain A, domain 1<<>>1.20.840.10===Methyl-coenzyme M reductase, alpha/beta subunit, C-terminal<<>>3.30.70.470===unclassified	EC:2.8.4.1===Coenzyme-B sulfoethylthiotransferase.	KO:K00399===mcrA===methyl-coenzyme M reductase alpha subunit [EC:2.8.4.1]											No			No	0	GCA_027555065.1	PRJNA674001	SAMN16623210	CP069377, CP069376		PacBio Sequel	Level 6: Finished	Complete	Whole Genome Sequencing	Engineered	Wastewater	Unclassified	Unclassified	Unclassified	Free living			Isolate	Yes		Autotroph, Lithotroph, Lithoautotroph	Gram-	Methanogen	Nonmotile	Obligate anaerobe			Nonsporulating	Thermophile	Yes						Marburg, Germany	Sludge, Wastewater	anaerobic sewage sludge in Marburg, Germany	Germany	50.819			8.769								65 C					0											0	0	0	0	0	0	
8074439538	Ga0365652_17_62407_64128	methyl-coenzyme M reductase alpha subunit	8074438109	Methanohalophilus euhalobius DSM 10369	6				62407	64128	+	1722	573	CDS	No		2023-12-11	Yes	Permanent Draft			8074438125	Ga0365652_17	Ga0365652_17	171522	43.44	1	COG4058===Methyl coenzyme M reductase, alpha subunit===994.4	pfam02745===MCR_alpha_N===471.9<<>>pfam02249===MCR_alpha===204.7	TIGR03256===methyl-coenzyme M reductase, alpha subunit		48081===Methyl-coenzyme M reductase alpha and beta chain C-terminal domain<<>>55088===Methyl-coenzyme M reductase subunits	3.30.70.470===unclassified<<>>3.90.390.10===Methyl-coenzyme M Reductase; Chain A, domain 1<<>>1.20.840.10===Methyl-coenzyme M reductase, alpha/beta subunit, C-terminal	EC:2.8.4.1===Coenzyme-B sulfoethylthiotransferase.	KO:K00399===mcrA===methyl-coenzyme M reductase alpha subunit [EC:2.8.4.1]											No			No	0	GCA_003722155.1	PRJNA500754	SAMN10345419	RJJF00000000		Illumina MiSeq		Complete	Whole Genome Sequencing	Environmental	Aquatic	Unclassified	Unclassified	Unclassified				Isolate	Yes						Anaerobe		Environmental		Mesophile	Yes						Germany		saline subsurface water, oil field	Germany												37 C					0											0	0	0	0	0	0	
2917941252	Ga0466840_01_254078_255742	methyl-coenzyme M reductase alpha subunit	2917941020	Methanococcus voltae DSM 14649	6				254078	255742	+	1665	554	CDS	No		2021-02-07	Yes	Permanent Draft			2917941020	Ga0466840_01	Ga0466840_01 : Methanococcus voltae DSM 14649	510884	29.35	1	COG4058===Methyl coenzyme M reductase, alpha subunit===1103.8	pfam02745===MCR_alpha_N===491<<>>pfam02249===MCR_alpha===229	TIGR03256===methyl-coenzyme M reductase, alpha subunit		55088===Methyl-coenzyme M reductase subunits<<>>48081===Methyl-coenzyme M reductase alpha and beta chain C-terminal domain	1.20.840.10===Methyl-coenzyme M reductase, alpha/beta subunit, C-terminal<<>>3.30.70.470===unclassified<<>>3.90.390.10===Methyl-coenzyme M Reductase; Chain A, domain 1	EC:2.8.4.1===Coenzyme-B sulfoethylthiotransferase.	KO:K00399===mcrA===methyl-coenzyme M reductase alpha subunit [EC:2.8.4.1]					Michael Pester; Phil Hugenholtz; William Whitman; Rosa Aznar; George Garrity; Hans-Peter Klenk; David Ruiz Arahal; Markus Goker	whitman@uga.edu	William Whitman	10.46936/10.25585/60001193	CSP	2019	No			No	0	GCA_017875395.1	PRJNA709805	SAMN18243379	JAGGMO000000000		Illumina NovaSeq S4	Level 1: Standard Draft	Complete	Whole Genome Sequencing	Environmental	Aquatic	Unclassified	Unclassified	Unclassified				Isolate	Yes						Anaerobe				Mesophile									water sample													37 C					0											0	0	0	0	0	0	
2861687163	Ga0415275_01_891912_893564	methyl-coenzyme M reductase alpha subunit	2861686208	Methanothermobacter thermautotrophicus DSM 3267	6				891912	893564	-	1653	550	CDS	No		2020-03-19	Yes	Permanent Draft			2861686208	Ga0415275_01	Ga0415275_01 : Methanobacterium thermalcaliphilum DSM 3267	1098444	48.68	1	COG4058===Methyl coenzyme M reductase, alpha subunit===1127.1	pfam02249===MCR_alpha===223.5<<>>pfam02745===MCR_alpha_N===496.3	TIGR03256===methyl-coenzyme M reductase, alpha subunit		55088===Methyl-coenzyme M reductase subunits<<>>48081===Methyl-coenzyme M reductase alpha and beta chain C-terminal domain	1.20.840.10===Methyl-coenzyme M reductase, alpha/beta subunit, C-terminal<<>>3.30.70.470===unclassified<<>>3.90.390.10===Methyl-coenzyme M Reductase; Chain A, domain 1	EC:2.8.4.1===Coenzyme-B sulfoethylthiotransferase.	KO:K00399===mcrA===methyl-coenzyme M reductase alpha subunit [EC:2.8.4.1]					Markus Goker; Hans-Peter Klenk	markus.goeker@dsmz.de	Markus Goker	10.46936/10.25585/60001087	CSP	2017	No				0		PRJNA632317	SAMN14908460			Illumina NovaSeq S4	Level 1: Standard Draft	Complete	Whole Genome Sequencing	Engineered	Biotransformation	Unclassified	Unclassified	Unclassified				Isolate	Yes			Gram+								Yes						Germany	Host	Biogas plant, West Germany	Germany																	0											0	0	0	0	0	0	
2860317521	Ga0416741_01_148782_150443	methyl-coenzyme M reductase alpha subunit	2860317346	Methanococcus maripaludis A1	6				148782	150443	-	1662	553	CDS	No		2020-03-19	Yes	Permanent Draft			2860317346	Ga0416741_01	Ga0416741_01 : Methanococcus maripaludis A1	1261714	32.96	1	COG4058===Methyl coenzyme M reductase, alpha subunit===1089.4	pfam02249===MCR_alpha===221.2<<>>pfam02745===MCR_alpha_N===482.9	TIGR03256===methyl-coenzyme M reductase, alpha subunit		55088===Methyl-coenzyme M reductase subunits<<>>48081===Methyl-coenzyme M reductase alpha and beta chain C-terminal domain	1.20.840.10===Methyl-coenzyme M reductase, alpha/beta subunit, C-terminal<<>>3.30.70.470===unclassified<<>>3.90.390.10===Methyl-coenzyme M Reductase; Chain A, domain 1	EC:2.8.4.1===Coenzyme-B sulfoethylthiotransferase.	KO:K00399===mcrA===methyl-coenzyme M reductase alpha subunit [EC:2.8.4.1]					Ramon Rossell? Mora; William Whitman; Jan Mrazek	whitman@uga.edu	William Whitman	10.46936/10.25585/60001079	CSP	2017	No			No	0	GCA_013761045.1	PRJNA632149	SAMN14908266	JACDUH000000000		Illumina NovaSeq S4	Level 1: Standard Draft	Complete	Whole Genome Sequencing	Environmental	Aquatic	Unclassified	Unclassified	Unclassified				Isolate	Yes																	USA: Florida, Tampa Bay		Isolated from Tampa Bay, Florida, near a boat ramp	USA																	0											0	0	0	0	0	0	
648151945	MTBMA_c15120	methyl-coenzyme M reductase, alpha subunit (EC 2.8.4.1)	648028041	Methanothermobacter marburgensis Marburg DSM 2133	6	mrtA	YP_003850404		1393293	1394954	-	1662	553	CDS	No		2010-10-29	Yes	Finished			648028058	NC_014408	Methanothermobacter marburgensis str. Marburg chromosome: NC_014408	1634695	48.65		COG4058===Methyl coenzyme M reductase, alpha subunit===1046	pfam02249===MCR_alpha===236.6<<>>pfam02745===MCR_alpha_N===483.2	TIGR03256===methyl-coenzyme M reductase, alpha subunit				EC:2.8.4.1===Coenzyme-B sulfoethylthiotransferase.	KO:K00399===mcrA===methyl-coenzyme M reductase alpha subunit [EC:2.8.4.1]					Rudolf Kurt Thauer	thauer@mpi-marburg.mpg.de	Rudolf Kurt Thauer				Yes		20802048	No	0	GCA_000145295.1	PRJNA40103		CP001711, CP001710			Level 6: Finished	Complete	Whole Genome Sequencing	Engineered	Wastewater	Unclassified	Unclassified	Unclassified	Free living			Isolate	Yes	None	Autotroph, Lithoautotroph, Lithotroph	Gram-	Methanogen	Nonmotile	Obligate anaerobe		Biotechnological, Energy production	Nonsporulating	Thermophile	Yes						Marburg, Germany	Sludge, Wastewater	anaerobic sewage sludge in Marburg, Germany	Germany	50.819			8.769								65 C					0											0	0	0	0	0	0	
8066315991	Ga0609339_01_1424057_1425709	methyl-coenzyme M reductase alpha subunit	8066314433	Methanothermobacter marburgensis Marburg DSM 2133	6				1424057	1425709	-	1653	550	CDS	No		2023-11-06	Yes	Finished			8066314433	Ga0609339_01	Ga0609339_01	1634705	48.65	1	COG4058===Methyl coenzyme M reductase, alpha subunit===1123	pfam02249===MCR_alpha===222<<>>pfam02745===MCR_alpha_N===496.9	TIGR03256===methyl-coenzyme M reductase, alpha subunit		48081===Methyl-coenzyme M reductase alpha and beta chain C-terminal domain<<>>55088===Methyl-coenzyme M reductase subunits	1.20.840.10===Methyl-coenzyme M reductase, alpha/beta subunit, C-terminal<<>>3.30.70.470===unclassified<<>>3.90.390.10===Methyl-coenzyme M Reductase; Chain A, domain 1	EC:2.8.4.1===Coenzyme-B sulfoethylthiotransferase.	KO:K00399===mcrA===methyl-coenzyme M reductase alpha subunit [EC:2.8.4.1]											No			No	0	GCA_027555065.1	PRJNA674001	SAMN16623210	CP069377, CP069376		PacBio Sequel	Level 6: Finished	Complete	Whole Genome Sequencing	Engineered	Wastewater	Unclassified	Unclassified	Unclassified	Free living			Isolate	Yes		Autotroph, Lithotroph, Lithoautotroph	Gram-	Methanogen	Nonmotile	Obligate anaerobe			Nonsporulating	Thermophile	Yes						Marburg, Germany	Sludge, Wastewater	anaerobic sewage sludge in Marburg, Germany	Germany	50.819			8.769								65 C					0											0	0	0	0	0	0	
8089670615	Ga0631563_01_311972_313624	methyl-coenzyme M reductase alpha subunit	8089670261	Methanobacterium petrolearium NBRC 105198	6				311972	313624	+	1653	550	CDS	No		2024-03-12	Yes	Finished			8089670261	Ga0631563_01	Ga0631563_01	2515507	37.81	1	COG4058===Methyl coenzyme M reductase, alpha subunit===1109.3	pfam02745===MCR_alpha_N===474<<>>pfam02249===MCR_alpha===222.3	TIGR03256===methyl-coenzyme M reductase, alpha subunit		48081===Methyl-coenzyme M reductase alpha and beta chain C-terminal domain<<>>55088===Methyl-coenzyme M reductase subunits	1.20.840.10===Methyl-coenzyme M reductase, alpha/beta subunit, C-terminal<<>>3.90.390.10===Methyl-coenzyme M Reductase; Chain A, domain 1<<>>3.30.70.470===unclassified	EC:2.8.4.1===Coenzyme-B sulfoethylthiotransferase.	KO:K00399===mcrA===methyl-coenzyme M reductase alpha subunit [EC:2.8.4.1]											Yes		30832757	No	0	GCA_030296735.1	PRJDB15044	SAMD00582127	AP027739, AP027740		Oxford Nanopore	Level 6: Finished	Complete	Whole Genome Sequencing	Environmental	Terrestrial	Unclassified	Unclassified	Unclassified				Isolate	Yes								Model Organism		Mesophile	Yes								oil sludge	Japan												35 C					0											0	0	0	0	0	0	
2918190080	Ga0416753_01_566033_567697	methyl-coenzyme M reductase alpha subunit	2918189590	Methanococcus voltae A2	6				566033	567697	+	1665	554	CDS	No		2021-02-07	Yes	Permanent Draft			2918189590	Ga0416753_01	Ga0416753_01 : Methanococcus voltae A2	822045	29.27	1	COG4058===Methyl coenzyme M reductase, alpha subunit===1106.4	pfam02249===MCR_alpha===227.3<<>>pfam02745===MCR_alpha_N===490.9	TIGR03256===methyl-coenzyme M reductase, alpha subunit		48081===Methyl-coenzyme M reductase alpha and beta chain C-terminal domain<<>>55088===Methyl-coenzyme M reductase subunits	3.30.70.470===unclassified<<>>3.90.390.10===Methyl-coenzyme M Reductase; Chain A, domain 1<<>>1.20.840.10===Methyl-coenzyme M reductase, alpha/beta subunit, C-terminal	EC:2.8.4.1===Coenzyme-B sulfoethylthiotransferase.	KO:K00399===mcrA===methyl-coenzyme M reductase alpha subunit [EC:2.8.4.1]					William Whitman; Jan Mrazek; Ramon Rossell? Mora	whitman@uga.edu	William Whitman	10.46936/10.25585/60001079	CSP	2017	No			No	0	GCA_017875625.1	PRJNA712126	SAMN18261343	JAGGMU000000000		Illumina NovaSeq S4	Level 1: Standard Draft	Complete	Whole Genome Sequencing	Environmental	Aquatic	Unclassified	Unclassified	Unclassified				Isolate	Yes																	USA: Florida, Tampa Bay		Isolated from Tampa Bay, Florida. Inner harbor	USA																	0											0	0	0	0	0	0	
2540643958	BN140_1738	methyl-coenzyme M reductase, alpha subunit	2540341105	Methanoculleus bourgensis MS2	6				1766062	1767768	+	1707	568	CDS	No		2013-09-19	Yes	Finished			2540348136	HE964772	Methanoculleus bourgensis MS2 : HE964772	2789773	60.64	1	COG4058===Methyl coenzyme M reductase, alpha subunit===882	pfam02249===MCR_alpha===229.3<<>>pfam02745===MCR_alpha_N===500.2	TIGR03256===methyl-coenzyme M reductase, alpha subunit				EC:2.8.4.1===Coenzyme-B sulfoethylthiotransferase.	KO:K00399===mcrA===methyl-coenzyme M reductase alpha subunit [EC:2.8.4.1]											Yes		22965103		0		PRJEB167	SAMEA2272323	HE964772			Level 6: Finished	Complete	Whole Genome Sequencing	Engineered	Wastewater	Unclassified	Unclassified	Unclassified				Isolate	Yes			Gram-			Anaerobe				Mesophile	Yes						France	Sludge, Wastewater	sewage sludge digester	France												37 C					0											0	0	0	0	0	0	
2947456712	Ga0528790_01_2159041_2160747	methyl-coenzyme M reductase alpha subunit	2947454755	Methanoplanus endosymbiosus DSM 3599	6				2159041	2160747	+	1707	568	CDS	No		2022-03-21	Yes	Finished			2947454755	Ga0528790_01	Ga0528790_01	3163021	42.28	1	COG4058===Methyl coenzyme M reductase, alpha subunit===992	pfam02249===MCR_alpha===225.8<<>>pfam02745===MCR_alpha_N===499	TIGR03256===methyl-coenzyme M reductase, alpha subunit		55088===Methyl-coenzyme M reductase subunits<<>>48081===Methyl-coenzyme M reductase alpha and beta chain C-terminal domain	3.90.390.10===Methyl-coenzyme M Reductase; Chain A, domain 1<<>>3.30.70.470===unclassified<<>>1.20.840.10===Methyl-coenzyme M reductase, alpha/beta subunit, C-terminal	EC:2.8.4.1===Coenzyme-B sulfoethylthiotransferase.	KO:K00399===mcrA===methyl-coenzyme M reductase alpha subunit [EC:2.8.4.1]					Sheng-Chung Chen	benbear.xe@gmail.com	Sheng-Chung Chen				No			No	0	GCA_024662215.1	PRJNA801442	SAMN25349865	CP096115		PacBio Sequel	Level 6: Finished	Complete	Whole Genome Sequencing	Host-associated	Protozoa	Unclassified	Unclassified	Unclassified				Isolate	Yes			Gram-			Anaerobe				Mesophile	Yes								from marine ciliate Metopus contortus	North Sea												30 C					Metopus contortus											0	0	0	0	0	0	
2633008768	Ga0072459_1188	 methyl-coenzyme M reductase, alpha subunit	2630968729	Methanosarcina barkeri MS	6	mcrA			105883	107595	+	1713	570	CDS	No		2015-09-21	Yes	Finished			2631017808	Ga0072459_11	Methanosarcina barkeri MS : Ga0072459_11	4533209	39.23	1	COG4058===Methyl coenzyme M reductase, alpha subunit===958	pfam02745===MCR_alpha_N===479<<>>pfam02249===MCR_alpha===222	TIGR03256===methyl-coenzyme M reductase, alpha subunit				EC:2.8.4.1===Coenzyme-B sulfoethylthiotransferase.	KO:K00399===mcrA===methyl-coenzyme M reductase alpha subunit [EC:2.8.4.1]											No			No	0	GCA_000970025.1	PRJNA230939	SAMN03074575	CP009527, CP009528		454 GS FLX Titanium, Illumina, ABI 3730	Level 6: Finished	Complete	Whole Genome Sequencing	Environmental	Unclassified	Unclassified	Unclassified	Unclassified	Free living			Isolate	Yes			Gram-					Environmental			Yes						USA	Sewage	anaerobic sewage digester	USA																	0											0	0	0	0	0	0	
8075829561	Ga0346674_01_1589302_1590963	methyl-coenzyme M reductase alpha subunit	8075827838	Methanococcus maripaludis OS7mut1	6				1589302	1590963	+	1662	553	CDS	No		2023-12-11	Yes	Finished			8075827838	Ga0346674_01	Ga0346674_01	1737606	32.93	1	COG4058===Methyl coenzyme M reductase, alpha subunit===1092.5	pfam02249===MCR_alpha===221.2<<>>pfam02745===MCR_alpha_N===483.1	TIGR03256===methyl-coenzyme M reductase, alpha subunit		55088===Methyl-coenzyme M reductase subunits<<>>48081===Methyl-coenzyme M reductase alpha and beta chain C-terminal domain	1.20.840.10===Methyl-coenzyme M reductase, alpha/beta subunit, C-terminal<<>>3.30.70.470===unclassified<<>>3.90.390.10===Methyl-coenzyme M Reductase; Chain A, domain 1	EC:2.8.4.1===Coenzyme-B sulfoethylthiotransferase.	KO:K00399===mcrA===methyl-coenzyme M reductase alpha subunit [EC:2.8.4.1]											No			No	0	GCA_003052125.1	PRJNA378823	SAMN06562580	CP020120		Illumina MiSeq	Level 6: Finished	Complete	Whole Genome Sequencing	Environmental	Aquatic	Unclassified	Unclassified	Unclassified				Isolate	Yes																	Japan: Kansai region		Bottom water of crude oil storage tank	Japan																	0											0	0	0	0	0	0	
2776341085	Ga0264094_112075	methyl-coenzyme M reductase alpha subunit 	2775506920	Methanobacterium subterraneum A8p	6	mcrA			2124402	2126057	-	1656	551	CDS	No		2018-04-16	Yes	Finished			2775522680	Ga0264094_11	Methanobacterium subterraneum A8p : Ga0264094_11	2515817	39.40	1	COG4058===Methyl coenzyme M reductase, alpha subunit===969	pfam02745===MCR_alpha_N===484.5<<>>pfam02249===MCR_alpha===224.2	TIGR03256===methyl-coenzyme M reductase, alpha subunit				EC:2.8.4.1===Coenzyme-B sulfoethylthiotransferase.	KO:K00399===mcrA===methyl-coenzyme M reductase alpha subunit [EC:2.8.4.1]											No			No	0	GCA_002813695.1	PRJNA349209	SAMN05928842	CP017768		PacBio RS	Level 6: Finished	Complete	Whole Genome Sequencing	Environmental	Aquatic	Unclassified	Unclassified	Unclassified				Isolate	Yes								Environmental			Yes						Sweden: Aspo Hard Rock Tunnel Laboratory		groundwater of rock tunnel at 70 m depth	Sweden																	0											0	0	0	0	0	0	
