4206,Ga0316628_100452547,3300033513,3300033513 assembled Ga0316628_1004525472,Ga0316628_1004525472,methyl-coenzyme M reductase alpha subunit,"Wetland soil microbial communities from Old Woman Creek delta, Ohio, United States - OWC_Aug_M2_C1_D5_C (*) (MER-FS) (assembled)",1,1514,NA,*Microbiome,Permanent Draft,"Wetland microbial communities from Old Woman Creek delta, Ohio, USA","Wetland soil microbial communities from Old Woman Creek delta, Ohio, United States - OWC_Aug_M2_C1_D5_C",DOE Joint Genome Institute  (JGI),Environmental,Terrestrial,Soil,Wetlands,Unclassified,"Wetland microbial communities from Old Woman Creek delta, Ohio, USA",NA,NA,NA,NA,NA,NA,NA,,Illumina NovaSeq,Level 1: Standard Draft,Complete,Metagenome,Environmental,Terrestrial,Wetlands,Soil,Unclassified,soil,,,,NA,7823548911,17855080,3300033513 assembled Ga0316628_100452547,3300033513,assembled,"Wetland soil microbial communities from Old Woman Creek delta, Ohio, United States - OWC_Aug_M2_C1_D5_C (*)",2,1646,Archaea,Euryarchaeota,Methanomicrobia,Methanosarcinales,Candidatus Methanoperedenaceae,Candidatus Methanoperedens,Candidatus Methanoperedens nitroreducens,Archaea; Euryarchaeota; Methanomicrobia; Methanosarcinales; Candidatus Methanoperedenaceae; Candidatus Methanoperedens; Candidatus Methanoperedens nitroreducens,100,Archaea,Euryarchaeota,Methanomicrobia,Methanosarcinales,Candidatus Methanoperedenaceae,Candidatus Methanoperedens,Candidatus Methanoperedens nitroreducens,Archaea; Euryarchaeota; Methanomicrobia; Methanosarcinales; Candidatus Methanoperedenaceae; Candidatus Methanoperedens; Candidatus Methanoperedens nitroreducens,100,,,,,,,,,NA,NA,NA,Environmental,Terrestrial,Soil,Wetlands,Unclassified,soil,
4835,Ga0373624_0000021,3300037137,3300037137 assembled Ga0373624_0000021_97800_99509,null,methyl-coenzyme M reductase alpha subunit,"Sediment microbial communities from Yellowstone Lake, YNP, Wyoming, USA - YL18G_12-S (*) (MER-FS) (assembled)",1,1769,NA,*Microbiome,Permanent Draft,Extremophilic microbial mat communities from USA and Mexico,"Sediment microbial communities from Yellowstone Lake, YNP, Wyoming, USA - YL18G_12-S",DOE Joint Genome Institute  (JGI),Environmental,Aquatic,Freshwater,Lake,Sediment,Extremophilic microbial mat communities from USA and Mexico,NA,NA,NA,NA,NA,NA,NA,,Illumina NovaSeq,Level 1: Standard Draft,Complete,Metagenome,Environmental,Aquatic,Lake,Freshwater,Sediment,sediment,,,,NA,2351943607,3699875,3300037137 assembled Ga0373624_0000021,3300037137,assembled,"Sediment microbial communities from Yellowstone Lake, YNP, Wyoming, USA - YL18G_12-S (*)",148,128508,Archaea,Euryarchaeota,Methanomicrobia,Methanosarcinales,Candidatus Methanoperedenaceae,Candidatus Methanoperedens,Candidatus Methanoperedens nitroreducens,Archaea; Euryarchaeota; Methanomicrobia; Methanosarcinales; Candidatus Methanoperedenaceae; Candidatus Methanoperedens; Candidatus Methanoperedens nitroreducens,64,Archaea,Euryarchaeota,Methanomicrobia,Methanosarcinales,Candidatus Methanoperedenaceae,Candidatus Methanoperedens,Candidatus Methanoperedens nitroreducens,Archaea; Euryarchaeota; Methanomicrobia; Methanosarcinales; Candidatus Methanoperedenaceae; Candidatus Methanoperedens; Candidatus Methanoperedens nitroreducens,64,,,,,,,,,NA,NA,NA,Environmental,Aquatic,Freshwater,Lake,Sediment,sediment,
4863,Ga0373627_0001137,3300036761,3300036761 assembled Ga0373627_0001137_13065_14774,null,methyl-coenzyme M reductase alpha subunit,"Sediment microbial communities from Yellowstone Lake, YNP, Wyoming, USA - YL18G_13-S (*) (MER-FS) (assembled)",1,1681,NA,*Microbiome,Permanent Draft,Extremophilic microbial mat communities from USA and Mexico,"Sediment microbial communities from Yellowstone Lake, YNP, Wyoming, USA - YL18G_13-S",DOE Joint Genome Institute  (JGI),Environmental,Aquatic,Freshwater,Lake,Sediment,Extremophilic microbial mat communities from USA and Mexico,NA,NA,NA,NA,NA,NA,NA,,Illumina NovaSeq,Level 1: Standard Draft,Complete,Metagenome,Environmental,Aquatic,Lake,Freshwater,Sediment,sediment,,,,NA,2937534440,4544434,3300036761 assembled Ga0373627_0001137,3300036761,assembled,"Sediment microbial communities from Yellowstone Lake, YNP, Wyoming, USA - YL18G_13-S (*)",38,31086,Archaea,Euryarchaeota,Methanomicrobia,Methanosarcinales,Candidatus Methanoperedenaceae,Candidatus Methanoperedens,Candidatus Methanoperedens nitroreducens,Archaea; Euryarchaeota; Methanomicrobia; Methanosarcinales; Candidatus Methanoperedenaceae; Candidatus Methanoperedens; Candidatus Methanoperedens nitroreducens,86,Archaea,Euryarchaeota,Methanomicrobia,Methanosarcinales,Candidatus Methanoperedenaceae,Candidatus Methanoperedens,Candidatus Methanoperedens nitroreducens,Archaea; Euryarchaeota; Methanomicrobia; Methanosarcinales; Candidatus Methanoperedenaceae; Candidatus Methanoperedens; Candidatus Methanoperedens nitroreducens,86,,,,,,,,,NA,NA,NA,Environmental,Aquatic,Freshwater,Lake,Sediment,sediment,
4909,Ga0373911_000553,3300034081,3300034081 assembled Ga0373911_000553_2469_4178,Ga0373911_8142,methyl-coenzyme M reductase alpha subunit,"Uranium-contaminated sediment microbial communities from bioreactor in Oak Ridge, Tennessee, United States - B4A4.3 (*) (MER-FS) (assembled)",1,1538,NA,*Microbiome,Permanent Draft,"Uranium-contaminated sediments microbial communities after treatment in bioreactor, Oak Ridge, Tennessee, United States","Uranium-contaminated sediment microbial communities from bioreactor in Oak Ridge, Tennessee, United States - B4A4.3",DOE Joint Genome Institute  (JGI),Environmental,Aquatic,Freshwater,Lake,Sediment,"Uranium-contaminated sediments microbial communities after treatment in bioreactor, Oak Ridge, Tennessee, United States",NA,NA,NA,NA,NA,NA,NA,,Illumina NovaSeq,Level 1: Standard Draft,Complete,Metagenome,Environmental,Aquatic,Lake,Freshwater,Sediment,sediment slurry,,,,NA,268202397,710363,3300034081 assembled Ga0373911_000553,3300034081,assembled,"Uranium-contaminated sediment microbial communities from bioreactor in Oak Ridge, Tennessee, United States - B4A4.3 (*)",8,5837,Archaea,Euryarchaeota,Methanomicrobia,Methanosarcinales,Candidatus Methanoperedenaceae,Candidatus Methanoperedens,Candidatus Methanoperedens nitroreducens,Archaea; Euryarchaeota; Methanomicrobia; Methanosarcinales; Candidatus Methanoperedenaceae; Candidatus Methanoperedens; Candidatus Methanoperedens nitroreducens,100,Archaea,Euryarchaeota,Methanomicrobia,Methanosarcinales,Candidatus Methanoperedenaceae,Candidatus Methanoperedens,Candidatus Methanoperedens nitroreducens,Archaea; Euryarchaeota; Methanomicrobia; Methanosarcinales; Candidatus Methanoperedenaceae; Candidatus Methanoperedens; Candidatus Methanoperedens nitroreducens,100,,,,,,,,,NA,NA,NA,Environmental,Aquatic,Freshwater,Lake,Sediment,sediment slurry,
5184,Ga0377239_013867,3300037047,3300037047 assembled Ga0377239_013867_838_2538,null,methyl-coenzyme M reductase alpha subunit,"Coal bed water microbial communities from the Powder River Basin, Montana, United States - T0FGP (*) (MER-FS) (assembled)",1,1736,NA,*Microbiome,Permanent Draft,Coal bed microbial communities from various locations in the United States,"Coal bed water microbial communities from the Powder River Basin, Montana, United States - T0FGP",DOE Joint Genome Institute  (JGI),Environmental,Aquatic,Deep subsurface,Groundwater,Coalbed methane well water,Coal bed microbial communities from various locations in the United States,NA,NA,NA,NA,NA,NA,NA,,Illumina NovaSeq,Level 1: Standard Draft,Complete,Metagenome,Environmental,Aquatic,Groundwater,Deep subsurface,Coalbed methane well water,coal bed water,,,,NA,891182002,1124563,3300037047 assembled Ga0377239_013867,3300037047,assembled,"Coal bed water microbial communities from the Powder River Basin, Montana, United States - T0FGP (*)",9,7741,Archaea,Euryarchaeota,Methanomicrobia,Methanosarcinales,Candidatus Methanoperedenaceae,Candidatus Methanoperedens,Candidatus Methanoperedens nitroreducens,Archaea; Euryarchaeota; Methanomicrobia; Methanosarcinales; Candidatus Methanoperedenaceae; Candidatus Methanoperedens; Candidatus Methanoperedens nitroreducens,78,Archaea,Euryarchaeota,Methanomicrobia,Methanosarcinales,Candidatus Methanoperedenaceae,Candidatus Methanoperedens,Candidatus Methanoperedens nitroreducens,Archaea; Euryarchaeota; Methanomicrobia; Methanosarcinales; Candidatus Methanoperedenaceae; Candidatus Methanoperedens; Candidatus Methanoperedens nitroreducens,78,,,,,,,,,NA,NA,NA,Environmental,Aquatic,Deep subsurface,Groundwater,Coalbed methane well water,coal bed water,
5262,Ga0393283_0048800,3300037264,3300037264 assembled Ga0393283_0048800_2164_3894,null,methyl-coenzyme M reductase alpha subunit,"Sediment microbial communities from Lake Lucerne, Nidwalden, Switzerland - LL_38 (*) (MER-FS) (assembled)",1,1802,NA,*Microbiome,Permanent Draft,Sediment microbial communities from various lakes in Switzerland,"Sediment microbial communities from Lake Lucerne, Nidwalden, Switzerland - LL_38",DOE Joint Genome Institute  (JGI),Environmental,Aquatic,Freshwater,Lake,Sediment,Sediment microbial communities from various lakes in Switzerland,NA,NA,NA,NA,NA,NA,NA,,Illumina NovaSeq,Level 1: Standard Draft,Complete,Metagenome,Environmental,Aquatic,Lake,Freshwater,Sediment,sediment,,,,NA,1901237826,3178964,3300037264 assembled Ga0393283_0048800,3300037264,assembled,"Sediment microbial communities from Lake Lucerne, Nidwalden, Switzerland - LL_38 (*)",4,3935,,,,,,,,,NA,,,,,,,,,NA,,,,,,,,,NA,NA,NA,Environmental,Aquatic,Freshwater,Lake,Sediment,sediment,
5263,Ga0393283_0055953,3300037264,3300037264 assembled Ga0393283_0055953_2305_3651,null,methyl-coenzyme M reductase alpha subunit,"Sediment microbial communities from Lake Lucerne, Nidwalden, Switzerland - LL_38 (*) (MER-FS) (assembled)",1,1802,NA,*Microbiome,Permanent Draft,Sediment microbial communities from various lakes in Switzerland,"Sediment microbial communities from Lake Lucerne, Nidwalden, Switzerland - LL_38",DOE Joint Genome Institute  (JGI),Environmental,Aquatic,Freshwater,Lake,Sediment,Sediment microbial communities from various lakes in Switzerland,NA,NA,NA,NA,NA,NA,NA,,Illumina NovaSeq,Level 1: Standard Draft,Complete,Metagenome,Environmental,Aquatic,Lake,Freshwater,Sediment,sediment,,,,NA,1901237826,3178964,3300037264 assembled Ga0393283_0055953,3300037264,assembled,"Sediment microbial communities from Lake Lucerne, Nidwalden, Switzerland - LL_38 (*)",7,3652,Archaea,Euryarchaeota,Methanomicrobia,Methanosarcinales,Candidatus Methanoperedenaceae,Candidatus Methanoperedens,Candidatus Methanoperedens nitroreducens,Archaea; Euryarchaeota; Methanomicrobia; Methanosarcinales; Candidatus Methanoperedenaceae; Candidatus Methanoperedens; Candidatus Methanoperedens nitroreducens,67,Archaea,Euryarchaeota,Methanomicrobia,Methanosarcinales,Candidatus Methanoperedenaceae,Candidatus Methanoperedens,Candidatus Methanoperedens nitroreducens,Archaea; Euryarchaeota; Methanomicrobia; Methanosarcinales; Candidatus Methanoperedenaceae; Candidatus Methanoperedens; Candidatus Methanoperedens nitroreducens,67,,,,,,,,,NA,NA,NA,Environmental,Aquatic,Freshwater,Lake,Sediment,sediment,
5265,Ga0393283_0160077,3300037264,3300037264 assembled Ga0393283_0160077_631_2004,null,methyl-coenzyme M reductase alpha subunit,"Sediment microbial communities from Lake Lucerne, Nidwalden, Switzerland - LL_38 (*) (MER-FS) (assembled)",1,1802,NA,*Microbiome,Permanent Draft,Sediment microbial communities from various lakes in Switzerland,"Sediment microbial communities from Lake Lucerne, Nidwalden, Switzerland - LL_38",DOE Joint Genome Institute  (JGI),Environmental,Aquatic,Freshwater,Lake,Sediment,Sediment microbial communities from various lakes in Switzerland,NA,NA,NA,NA,NA,NA,NA,,Illumina NovaSeq,Level 1: Standard Draft,Complete,Metagenome,Environmental,Aquatic,Lake,Freshwater,Sediment,sediment,,,,NA,1901237826,3178964,3300037264 assembled Ga0393283_0160077,3300037264,assembled,"Sediment microbial communities from Lake Lucerne, Nidwalden, Switzerland - LL_38 (*)",3,2026,Archaea,Euryarchaeota,Methanomicrobia,Methanosarcinales,Candidatus Methanoperedenaceae,Candidatus Methanoperedens,Candidatus Methanoperedens nitroreducens,Archaea; Euryarchaeota; Methanomicrobia; Methanosarcinales; Candidatus Methanoperedenaceae; Candidatus Methanoperedens; Candidatus Methanoperedens nitroreducens,100,Archaea,Euryarchaeota,Methanomicrobia,Methanosarcinales,Candidatus Methanoperedenaceae,Candidatus Methanoperedens,Candidatus Methanoperedens nitroreducens,Archaea; Euryarchaeota; Methanomicrobia; Methanosarcinales; Candidatus Methanoperedenaceae; Candidatus Methanoperedens; Candidatus Methanoperedens nitroreducens,100,,,,,,,,,NA,NA,NA,Environmental,Aquatic,Freshwater,Lake,Sediment,sediment,
5407,Ga0394676_22609,3300038466,3300038466 assembled Ga0394676_22609_2_1591,null,methyl-coenzyme M reductase alpha subunit,"Terrestrial subsurface fluid microbial community from Deep Mine Microbial Observatory in Lead, South Dakota, USA - DeMMO3 v2 (*) (MER-FS) (assembled)",1,1898,NA,*Microbiome,Permanent Draft,"Terrestrial subsurface fluid microbial community from Deep Mine Microbial Observatory in Lead, South Dakota, USA","Terrestrial subsurface fluid microbial community from Deep Mine Microbial Observatory in Lead, South Dakota, USA - DeMMO3 v2",Argonne National Laboratory,Environmental,Terrestrial,Deep subsurface,Aquifer,Unclassified,"Terrestrial subsurface fluid microbial community from Deep Mine Microbial Observatory in Lead, South Dakota, USA",NA,NA,NA,NA,NA,NA,NA,,Illumina HiSeq 2500,Level 2: High-Quality Draft,Complete,Metagenome,Environmental,Terrestrial,Aquifer,Deep subsurface,Unclassified,Terrestrial subsurface fluids,,,7.13,NA,295696572,353553,3300038466 assembled Ga0394676_22609,3300038466,assembled,"Terrestrial subsurface fluid microbial community from Deep Mine Microbial Observatory in Lead, South Dakota, USA - DeMMO3 v2 (*)",3,2863,Archaea,Euryarchaeota,Methanomicrobia,Methanosarcinales,Candidatus Methanoperedenaceae,Candidatus Methanoperedens,Candidatus Methanoperedens nitroreducens,Archaea; Euryarchaeota; Methanomicrobia; Methanosarcinales; Candidatus Methanoperedenaceae; Candidatus Methanoperedens; Candidatus Methanoperedens nitroreducens,100,Archaea,Euryarchaeota,Methanomicrobia,Methanosarcinales,Candidatus Methanoperedenaceae,Candidatus Methanoperedens,Candidatus Methanoperedens nitroreducens,Archaea; Euryarchaeota; Methanomicrobia; Methanosarcinales; Candidatus Methanoperedenaceae; Candidatus Methanoperedens; Candidatus Methanoperedens nitroreducens,100,,,,,,,,,NA,NA,NA,Environmental,Terrestrial,Deep subsurface,Aquifer,Unclassified,Terrestrial subsurface fluids,
5408,Ga0394677_13308,3300038440,3300038440 assembled Ga0394677_13308_1536_3152,null,methyl-coenzyme M reductase alpha subunit,"Terrestrial subsurface fluid microbial community from Deep Mine Microbial Observatory in Lead, South Dakota, USA - DeMMO4 v2 (*) (MER-FS) (assembled)",1,1887,NA,*Microbiome,Permanent Draft,"Terrestrial subsurface fluid microbial community from Deep Mine Microbial Observatory in Lead, South Dakota, USA","Terrestrial subsurface fluid microbial community from Deep Mine Microbial Observatory in Lead, South Dakota, USA - DeMMO4 v2",Argonne National Laboratory,Environmental,Terrestrial,Deep subsurface,Aquifer,Unclassified,"Terrestrial subsurface fluid microbial community from Deep Mine Microbial Observatory in Lead, South Dakota, USA",NA,NA,NA,NA,NA,NA,NA,,Illumina HiSeq 2500,Level 2: High-Quality Draft,Complete,Metagenome,Environmental,Terrestrial,Aquifer,Deep subsurface,Unclassified,Terrestrial subsurface fluids,,,7.46,NA,148719842,185949,3300038440 assembled Ga0394677_13308,3300038440,assembled,"Terrestrial subsurface fluid microbial community from Deep Mine Microbial Observatory in Lead, South Dakota, USA - DeMMO4 v2 (*)",4,3153,Archaea,Euryarchaeota,Methanomicrobia,Methanosarcinales,Candidatus Methanoperedenaceae,Candidatus Methanoperedens,Candidatus Methanoperedens nitroreducens,Archaea; Euryarchaeota; Methanomicrobia; Methanosarcinales; Candidatus Methanoperedenaceae; Candidatus Methanoperedens; Candidatus Methanoperedens nitroreducens,75,Archaea,Euryarchaeota,Methanomicrobia,Methanosarcinales,Candidatus Methanoperedenaceae,Candidatus Methanoperedens,Candidatus Methanoperedens nitroreducens,Archaea; Euryarchaeota; Methanomicrobia; Methanosarcinales; Candidatus Methanoperedenaceae; Candidatus Methanoperedens; Candidatus Methanoperedens nitroreducens,75,,,,,,,,,NA,NA,NA,Environmental,Terrestrial,Deep subsurface,Aquifer,Unclassified,Terrestrial subsurface fluids,
5409,Ga0394678_21891,3300037880,3300037880 assembled Ga0394678_21891_1047_2744,null,methyl-coenzyme M reductase alpha subunit,"Terrestrial subsurface fluid microbial community from Deep Mine Microbial Observatory in Lead, South Dakota, USA - DeMMO5 v2 (*) (MER-FS) (assembled)",1,1848,NA,*Microbiome,Permanent Draft,"Terrestrial subsurface fluid microbial community from Deep Mine Microbial Observatory in Lead, South Dakota, USA","Terrestrial subsurface fluid microbial community from Deep Mine Microbial Observatory in Lead, South Dakota, USA - DeMMO5 v2",Argonne National Laboratory,Environmental,Terrestrial,Deep subsurface,Aquifer,Unclassified,"Terrestrial subsurface fluid microbial community from Deep Mine Microbial Observatory in Lead, South Dakota, USA",NA,NA,NA,NA,NA,NA,NA,,Illumina HiSeq 2500,Level 2: High-Quality Draft,Complete,Metagenome,Environmental,Terrestrial,Aquifer,Deep subsurface,Unclassified,Terrestrial subsurface fluids,,,8.45,NA,156981017,198268,3300037880 assembled Ga0394678_21891,3300037880,assembled,"Terrestrial subsurface fluid microbial community from Deep Mine Microbial Observatory in Lead, South Dakota, USA - DeMMO5 v2 (*)",5,3718,Archaea,Euryarchaeota,Methanomicrobia,Methanosarcinales,Candidatus Methanoperedenaceae,Candidatus Methanoperedens,Candidatus Methanoperedens nitroreducens,Archaea; Euryarchaeota; Methanomicrobia; Methanosarcinales; Candidatus Methanoperedenaceae; Candidatus Methanoperedens; Candidatus Methanoperedens nitroreducens,100,Archaea,Euryarchaeota,Methanomicrobia,Methanosarcinales,Candidatus Methanoperedenaceae,Candidatus Methanoperedens,Candidatus Methanoperedens nitroreducens,Archaea; Euryarchaeota; Methanomicrobia; Methanosarcinales; Candidatus Methanoperedenaceae; Candidatus Methanoperedens; Candidatus Methanoperedens nitroreducens,100,,,,,,,,,NA,NA,NA,Environmental,Terrestrial,Deep subsurface,Aquifer,Unclassified,Terrestrial subsurface fluids,
5732,Ga0434950_071874,3300039234,3300039234 assembled Ga0434950_071874_976_2679,null,methyl-coenzyme M reductase alpha subunit,"Groundwater microbial communities from a tube well in Barasat, West Bengal, India - BS09 (*) (MER-FS) (assembled)",1,1970,NA,*Microbiome,Permanent Draft,"Groundwater microbial communities from a tube well in Barasat, West Bengal, India - BS","Groundwater microbial communities from a tube well in Barasat, West Bengal, India - BS09",CeGaT,Environmental,Aquatic,Freshwater,Groundwater,Unclassified,"Groundwater microbial communities from a tube well in Barasat, West Bengal, India - BS",NA,NA,NA,NA,NA,NA,NA,,Illumina NovaSeq,Level 1: Standard Draft,Complete,Metagenome,Environmental,Aquatic,Groundwater,Freshwater,Unclassified,Groundwater,,,6.5-7.5,NA,203406398,435895,3300039234 assembled Ga0434950_071874,3300039234,assembled,"Groundwater microbial communities from a tube well in Barasat, West Bengal, India - BS09 (*)",18,12511,Archaea,Euryarchaeota,Methanomicrobia,Methanosarcinales,Candidatus Methanoperedenaceae,Candidatus Methanoperedens,Candidatus Methanoperedens nitroreducens,Archaea; Euryarchaeota; Methanomicrobia; Methanosarcinales; Candidatus Methanoperedenaceae; Candidatus Methanoperedens; Candidatus Methanoperedens nitroreducens,61,Archaea,Euryarchaeota,Methanomicrobia,Methanosarcinales,Candidatus Methanoperedenaceae,Candidatus Methanoperedens,Candidatus Methanoperedens nitroreducens,Archaea; Euryarchaeota; Methanomicrobia; Methanosarcinales; Candidatus Methanoperedenaceae; Candidatus Methanoperedens; Candidatus Methanoperedens nitroreducens,61,,,,,,,,,NA,NA,NA,Environmental,Aquatic,Freshwater,Groundwater,Unclassified,Groundwater,
5733,Ga0434950_206844,3300039234,3300039234 assembled Ga0434950_206844_1_1323,null,methyl-coenzyme M reductase alpha subunit,"Groundwater microbial communities from a tube well in Barasat, West Bengal, India - BS09 (*) (MER-FS) (assembled)",1,1970,NA,*Microbiome,Permanent Draft,"Groundwater microbial communities from a tube well in Barasat, West Bengal, India - BS","Groundwater microbial communities from a tube well in Barasat, West Bengal, India - BS09",CeGaT,Environmental,Aquatic,Freshwater,Groundwater,Unclassified,"Groundwater microbial communities from a tube well in Barasat, West Bengal, India - BS",NA,NA,NA,NA,NA,NA,NA,,Illumina NovaSeq,Level 1: Standard Draft,Complete,Metagenome,Environmental,Aquatic,Groundwater,Freshwater,Unclassified,Groundwater,,,6.5-7.5,NA,203406398,435895,3300039234 assembled Ga0434950_206844,3300039234,assembled,"Groundwater microbial communities from a tube well in Barasat, West Bengal, India - BS09 (*)",1,1429,Archaea,Euryarchaeota,Methanomicrobia,Methanosarcinales,Candidatus Methanoperedenaceae,Candidatus Methanoperedens,Candidatus Methanoperedens nitroreducens,Archaea; Euryarchaeota; Methanomicrobia; Methanosarcinales; Candidatus Methanoperedenaceae; Candidatus Methanoperedens; Candidatus Methanoperedens nitroreducens,100,Archaea,Euryarchaeota,Methanomicrobia,Methanosarcinales,Candidatus Methanoperedenaceae,Candidatus Methanoperedens,Candidatus Methanoperedens nitroreducens,Archaea; Euryarchaeota; Methanomicrobia; Methanosarcinales; Candidatus Methanoperedenaceae; Candidatus Methanoperedens; Candidatus Methanoperedens nitroreducens,100,,,,,,,,,NA,NA,NA,Environmental,Aquatic,Freshwater,Groundwater,Unclassified,Groundwater,
5737,Ga0435825_000154,3300039501,3300039501 assembled Ga0435825_000154_14410_16110,null,methyl-coenzyme M reductase alpha subunit,"Tundra field soil microbial communities from Alaska Tundra, USA - AK5YR 1T 45-55cm (*) (MER-FS) (assembled)",1,1994,NA,*Microbiome,Permanent Draft,"Tundra field soil microbial communities from Alaska Tundra, USA","Tundra field soil microbial communities from Alaska Tundra, USA - AK5YR 1T 45-55cm",Georgia Institute of Technology,Environmental,Terrestrial,Soil,Unclassified,Unclassified,"Tundra field soil microbial communities from Alaska Tundra, USA",NA,NA,NA,NA,NA,NA,NA,,Illumina HiSeq 2500,,Complete,Metagenome,Environmental,Terrestrial,Unclassified,Soil,Unclassified,Tundra field soil,,,,NA,235388992,520743,3300039501 assembled Ga0435825_000154,3300039501,assembled,"Tundra field soil microbial communities from Alaska Tundra, USA - AK5YR 1T 45-55cm (*)",17,19548,Archaea,Euryarchaeota,Methanomicrobia,Methanosarcinales,Candidatus Methanoperedenaceae,Candidatus Methanoperedens,Candidatus Methanoperedens nitroreducens,Archaea; Euryarchaeota; Methanomicrobia; Methanosarcinales; Candidatus Methanoperedenaceae; Candidatus Methanoperedens; Candidatus Methanoperedens nitroreducens,82,Archaea,Euryarchaeota,Methanomicrobia,Methanosarcinales,Candidatus Methanoperedenaceae,Candidatus Methanoperedens,Candidatus Methanoperedens nitroreducens,Archaea; Euryarchaeota; Methanomicrobia; Methanosarcinales; Candidatus Methanoperedenaceae; Candidatus Methanoperedens; Candidatus Methanoperedens nitroreducens,82,,,,,,,,,NA,NA,NA,Environmental,Terrestrial,Soil,Unclassified,Unclassified,Tundra field soil,
5791,Ga0436473_0173756,3300038454,3300038454 assembled Ga0436473_0173756_468_1937,null,methyl-coenzyme M reductase alpha subunit,"Sediment microbial communities from Loxahatchee National Wildlife Refuge, Florida, United States - Lox_East_1 (*) (MER-FS) (assembled)",1,1891,NA,*Microbiome,Permanent Draft,"Soil microbial communities from Loxahatchee National Wildlife Refuge, Florida, United States","Sediment microbial communities from Loxahatchee National Wildlife Refuge, Florida, United States - Lox_East_1",DOE Joint Genome Institute  (JGI),Environmental,Aquatic,Marine,Wetlands,Sediment,"Soil microbial communities from Loxahatchee National Wildlife Refuge, Florida, United States",NA,NA,NA,NA,NA,NA,NA,,Illumina NovaSeq S4,Level 1: Standard Draft,Complete,Metagenome,Environmental,Aquatic,Wetlands,Marine,Sediment,sediment,,,,NA,1852537766,2821519,3300038454 assembled Ga0436473_0173756,3300038454,assembled,"Sediment microbial communities from Loxahatchee National Wildlife Refuge, Florida, United States - Lox_East_1 (*)",2,1961,Archaea,Euryarchaeota,Methanomicrobia,Methanosarcinales,Candidatus Methanoperedenaceae,Candidatus Methanoperedens,Candidatus Methanoperedens nitroreducens,Archaea; Euryarchaeota; Methanomicrobia; Methanosarcinales; Candidatus Methanoperedenaceae; Candidatus Methanoperedens; Candidatus Methanoperedens nitroreducens,100,Archaea,Euryarchaeota,Methanomicrobia,Methanosarcinales,Candidatus Methanoperedenaceae,Candidatus Methanoperedens,Candidatus Methanoperedens nitroreducens,Archaea; Euryarchaeota; Methanomicrobia; Methanosarcinales; Candidatus Methanoperedenaceae; Candidatus Methanoperedens; Candidatus Methanoperedens nitroreducens,100,,,,,,,,,NA,NA,NA,Environmental,Aquatic,Marine,Wetlands,Sediment,sediment,
5795,Ga0436474_0178977,3300038455,3300038455 assembled Ga0436474_0178977_193_1896,null,methyl-coenzyme M reductase alpha subunit,"Sediment microbial communities from Loxahatchee National Wildlife Refuge, Florida, United States - Lox_East_2 (*) (MER-FS) (assembled)",1,1892,NA,*Microbiome,Permanent Draft,"Soil microbial communities from Loxahatchee National Wildlife Refuge, Florida, United States","Sediment microbial communities from Loxahatchee National Wildlife Refuge, Florida, United States - Lox_East_2",DOE Joint Genome Institute  (JGI),Environmental,Aquatic,Marine,Wetlands,Sediment,"Soil microbial communities from Loxahatchee National Wildlife Refuge, Florida, United States",NA,NA,NA,NA,NA,NA,NA,,Illumina NovaSeq S4,Level 1: Standard Draft,Complete,Metagenome,Environmental,Aquatic,Wetlands,Marine,Sediment,sediment,,,,NA,1891371648,2898715,3300038455 assembled Ga0436474_0178977,3300038455,assembled,"Sediment microbial communities from Loxahatchee National Wildlife Refuge, Florida, United States - Lox_East_2 (*)",2,1939,Archaea,Euryarchaeota,Methanomicrobia,Methanosarcinales,Candidatus Methanoperedenaceae,Candidatus Methanoperedens,Candidatus Methanoperedens nitroreducens,Archaea; Euryarchaeota; Methanomicrobia; Methanosarcinales; Candidatus Methanoperedenaceae; Candidatus Methanoperedens; Candidatus Methanoperedens nitroreducens,100,Archaea,Euryarchaeota,Methanomicrobia,Methanosarcinales,Candidatus Methanoperedenaceae,Candidatus Methanoperedens,Candidatus Methanoperedens nitroreducens,Archaea; Euryarchaeota; Methanomicrobia; Methanosarcinales; Candidatus Methanoperedenaceae; Candidatus Methanoperedens; Candidatus Methanoperedens nitroreducens,100,,,,,,,,,NA,NA,NA,Environmental,Aquatic,Marine,Wetlands,Sediment,sediment,
